Protein ID,Accession,Avg. Mass,Description,0 hr Protein Abundance,0.5 hr Protein Abundance,1 hr Protein Abundance,2 hr Protein Abundance,3 hr Protein Abundance,4 hr Protein Abundance,5 hr Protein Abundance,6 hr Protein Abundance,9 hr Protein Abundance,12 hr Protein Abundance,24 hr Protein Abundance,Cellular processes,Protein functions,Reactome pathways
15584,Q923G2|RPAB3_MOUSE,17143,DNA-directed RNA polymerases I  II  and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=1 SV=3,9333000,13106000,11159000,142000,17159600,13660000,320000,98400000,24588600,12563000,10590000,"['transcription by RNA polymerase I', 'transcription by RNA polymerase II', 'transcription by RNA polymerase III']","[""DNA-directed 5'-3' RNA polymerase activity"", 'single-stranded DNA binding']","['Formation of RNA Pol II elongation complex', 'Formation of the Early Elongation Complex', 'B-WICH complex positively regulates rRNA expression', 'Transcriptional regulation by small RNAs', 'RNA Polymerase II Pre-transcription Events', 'Formation of TC-NER Pre-Incision Complex', 'Dual incision in TC-NER', 'Gap-filling DNA repair synthesis and ligation in TC-NER', 'TP53 Regulates Transcription of DNA Repair Genes', 'FGFR2 alternative splicing', 'RNA polymerase II transcribes snRNA genes', 'mRNA Capping', 'mRNA Splicing - Major Pathway', 'mRNA Splicing - Minor Pathway', 'Processing of Capped Intron-Containing Pre-mRNA', 'RNA Polymerase I Transcription Initiation', 'RNA Polymerase I Promoter Escape', 'RNA Polymerase II Promoter Escape', 'RNA Polymerase I Chain Elongation', 'RNA Polymerase II Transcription Pre-Initiation And Promoter Opening', 'RNA Polymerase I Transcription Termination', 'RNA Polymerase II Transcription Initiation', 'RNA Polymerase II Transcription Elongation', 'RNA Polymerase II Transcription Initiation And Promoter Clearance', 'RNA Polymerase III Transcription Initiation From Type 1 Promoter', 'RNA Polymerase III Transcription Initiation From Type 2 Promoter', 'RNA Polymerase III Transcription Initiation From Type 3 Promoter', 'RNA Pol II CTD phosphorylation and interaction with CE', 'Estrogen-dependent gene expression']"
14778,Q3TAS6|EMC10_MOUSE,27053,ER membrane protein complex subunit 10 OS=Mus musculus GN=Emc10 PE=2 SV=2,19597000,22649000,22790000,18431000,21870000,13958000,12590000,90600000,16100000,6990000,12680000,"['angiogenesis', 'positive regulation of angiogenesis', 'positive regulation of endothelial cell migration', 'positive regulation of endothelial cell proliferation', 'positive regulation of p38MAPK cascade']",[],[]
10333,A3KGB4|TBC8B_MOUSE,127893,TBC1 domain family member 8B OS=Mus musculus GN=Tbc1d8b PE=1 SV=1,2090000,2708000,2951000,1660000,2202000,0,0,35940000,0,0,1780000,"['activation of GTPase activity', 'intracellular protein transport']","['calcium ion binding', 'GTPase activator activity', 'Rab GTPase binding']",['Golgi Associated Vesicle Biogenesis']
8341,Q8C0G2|T3JAM_MOUSE,58564,TRAF3-interacting JNK-activating modulator OS=Mus musculus GN=Traf3ip3 PE=1 SV=2,4730000,488000,14864000,7080000,1210000,2540000,8750000,37950000,11770000,12459000,7292000,[],[],[]
11258,Q9D787|PPIL2_MOUSE,59065,Peptidyl-prolyl cis-trans isomerase-like 2 OS=Mus musculus GN=Ppil2 PE=1 SV=2,4430000,1260000,2259000,789000,767000,24477000,1240000,37400000,1460000,2180000,6850000,"['protein folding', 'protein localization to plasma membrane', 'protein peptidyl-prolyl isomerization', 'protein polyubiquitination']","['peptidyl-prolyl cis-trans isomerase activity', 'ubiquitin protein ligase activity', 'ubiquitin-protein transferase activity', 'ubiquitin-ubiquitin ligase activity']",['Basigin interactions']
8583,Q9CWK3|CD2B2_MOUSE,37694,CD2 antigen cytoplasmic tail-binding protein 2 OS=Mus musculus GN=Cd2bp2 PE=1 SV=1,21207000,28430000,29955000,15416000,28143000,34175000,36318000,367200000,31940000,34930000,29122000,"['mRNA processing', 'negative regulation of phosphatase activity', 'RNA splicing']",['ribonucleoprotein complex binding'],['mRNA Splicing - Major Pathway']
12736,O35730|RING1_MOUSE,42631,E3 ubiquitin-protein ligase RING1 OS=Mus musculus GN=Ring1 PE=1 SV=2,0,2670000,12600000,0,0,0,0,8790000,0,0,0,"['anterior/posterior pattern specification', 'camera-type eye morphogenesis', 'histone H2A monoubiquitination', 'histone ubiquitination', 'negative regulation of transcription, DNA-templated']","['chromatin binding', 'metal ion binding', 'transferase activity', 'ubiquitin-protein transferase activator activity']","['Oxidative Stress Induced Senescence', 'SUMOylation of transcription cofactors', 'SUMOylation of chromatin organization proteins', 'RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known', 'Regulation of PTEN gene transcription', 'Transcriptional Regulation by E2F6']"
20340,Q91WK5|GCSH_MOUSE,18637,Glycine cleavage system H protein  mitochondrial OS=Mus musculus GN=Gcsh PE=1 SV=2,12300000,28100000,25900000,22460000,28700000,44000000,33000000,190000000,31500000,35470000,32400000,"['glycine decarboxylation via glycine cleavage system', 'protein lipoylation']","['aminomethyltransferase activity', 'enzyme binding']","['Glyoxylate metabolism and glycine degradation', 'Glycine degradation']"
17966,Q8BT07|CEP55_MOUSE,53930,Centrosomal protein of 55 kDa OS=Mus musculus GN=Cep55 PE=1 SV=2,2250000,186000,151000,3771000,3574000,4411000,1590000,44990000,2480000,3150000,1740000,"['cranial skeletal system development', 'establishment of protein localization', 'midbody abscission', 'mitotic cytokinesis', 'regulation of phosphatidylinositol 3-kinase signaling', 'renal system development']",[],[]
9258,Q91YT7|YTHD2_MOUSE,62280,YTH domain-containing family protein 2 OS=Mus musculus GN=Ythdf2 PE=1 SV=1,12993000,17010000,70910000,48080000,8700000,58100000,23095000,188900000,19740000,21630000,14510000,"['embryonic morphogenesis', 'endothelial to hematopoietic transition', 'mRNA destabilization', 'negative regulation of Notch signaling pathway', 'oocyte maturation', 'positive regulation of cap-independent translational initiation', 'regulation of hematopoietic stem cell differentiation', 'regulation of meiotic cell cycle process involved in oocyte maturation', 'regulation of mRNA stability']",['N6-methyladenosine-containing RNA binding'],[]
7919,Q8BW96|KCC1D_MOUSE,42919,Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2,2240000,8340000,11900000,9700000,16200000,0,874000,99200000,9410000,13670000,11270000,"['inflammatory response', 'negative regulation of apoptotic process', 'positive regulation of apoptotic process', 'positive regulation of CREB transcription factor activity', 'positive regulation of neuron projection development', 'positive regulation of neutrophil chemotaxis', 'positive regulation of phagocytosis', 'positive regulation of respiratory burst', 'regulation of dendrite development', 'regulation of granulocyte chemotaxis']","['ATP binding', 'calmodulin binding', 'calmodulin-dependent protein kinase activity']",[]
10667,Q8CIF6|SIDT2_MOUSE,94501,SID1 transmembrane family member 2 OS=Mus musculus GN=Sidt2 PE=1 SV=1,18660000,23520000,17560000,15520000,16560000,22230000,21450000,290200000,27990000,28180000,12158000,"['cell morphogenesis', 'dsRNA transport', 'glucose homeostasis', 'regulation of insulin secretion involved in cellular response to glucose stimulus', 'response to glucose', 'RNA catabolic process', 'RNA transport', 'type B pancreatic cell development', 'type B pancreatic cell proliferation']","['AP-1 adaptor complex binding', 'AP-2 adaptor complex binding', 'DNA binding', 'double-stranded RNA binding', 'nucleic acid transmembrane transporter activity', 'RNA transmembrane transporter activity']",[]
8568,P16330|CN37_MOUSE,47123,2' 3'-cyclic-nucleotide 3'-phosphodiesterase OS=Mus musculus GN=Cnp PE=1 SV=3,3184000,2030000,5854000,4664000,3120000,6247000,3630000,44280000,4200000,4710000,4460000,"['adult locomotory behavior', 'aging', 'axonogenesis', 'cyclic nucleotide catabolic process', 'forebrain development', 'microtubule cytoskeleton organization', 'oligodendrocyte differentiation', 'regulation of mitochondrial membrane permeability', 'response to lipopolysaccharide', 'response to toxic substance']","[""2',3'-cyclic-nucleotide 3'-phosphodiesterase activity"", 'cyclic nucleotide binding', 'RNA binding']",[]
8446,Q9JI78|NGLY1_MOUSE,74275,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus GN=Ngly1 PE=1 SV=2,11200000,4900000,10080000,6390000,5000000,6470000,8620000,80500000,10940000,8500000,6830000,"['glycoprotein catabolic process', 'protein deglycosylation', 'protein quality control for misfolded or incompletely synthesized proteins']","['metal ion binding', 'peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity']",['N-glycan trimming in the ER and Calnexin/Calreticulin cycle']
12335,Q8C5N3|CWC22_MOUSE,104774,Pre-mRNA-splicing factor CWC22 homolog OS=Mus musculus GN=Cwc22 PE=1 SV=1,341000,2430000,2430000,5077000,3038000,6336000,2630000,0,2220000,4940000,4350000,"['mRNA splicing, via spliceosome']",['RNA binding'],['mRNA Splicing - Major Pathway']
10207,Q7TQ95|LNP_MOUSE,47500,Protein lunapark OS=Mus musculus GN=Lnp PE=1 SV=1,15030000,4150000,19270000,6119000,15104000,4900000,4320000,98100000,13180000,8550000,6470000,"['blood coagulation', 'embryonic digit morphogenesis', 'embryonic forelimb morphogenesis', 'endoplasmic reticulum organization', 'endoplasmic reticulum tubular network maintenance', 'endoplasmic reticulum tubular network organization', 'positive regulation of endoplasmic reticulum tubular network organization', 'regulation of chondrocyte differentiation']","['identical protein binding', 'metal ion binding']",[]
8661,Q8K363|DDX18_MOUSE,74181,ATP-dependent RNA helicase DDX18 OS=Mus musculus GN=Ddx18 PE=1 SV=1,10650000,8940000,5620000,7480000,12900000,2830000,1190000,219700000,2600000,3970000,5707000,['cellular response to estradiol stimulus'],"['ATP binding', 'helicase activity', 'RNA binding']",[]
10285,Q8BHF7|PGPS1_MOUSE,62489,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase  mitochondrial OS=Mus musculus GN=Pgs1 PE=1 SV=1,15970000,7950000,8930000,2730000,8730000,8460000,7670000,51500000,11900000,9570000,6100000,"['cardiolipin biosynthetic process', 'diacylglycerol metabolic process', 'phosphatidylglycerol biosynthetic process', 'phospholipid biosynthetic process']","['ATP binding', 'CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity']",[]
12621,P10833|RRAS_MOUSE,23764,Ras-related protein R-Ras OS=Mus musculus GN=Rras PE=1 SV=1,3870000,1645000,2175000,3990000,3641000,1910000,0,58800000,3070000,0,1840000,"['face morphogenesis', 'leukocyte differentiation', 'negative regulation of cell migration', 'positive regulation of angiogenesis', 'regulation of ERK1 and ERK2 cascade', 'regulation of protein kinase B signaling', 'signal transduction']","['GDP binding', 'GTP binding', 'GTPase activity', 'protein-containing complex binding']",['Sema4D mediated inhibition of cell attachment and migration']
11593,Q80YV4|PANK4_MOUSE,91522,Pantothenate kinase 4 OS=Mus musculus GN=Pank4 PE=1 SV=2,3376000,2680000,3689000,2754000,3092000,2020000,6315000,30780000,2340000,2040000,2610000,['coenzyme A biosynthetic process'],"['ATP binding', 'pantothenate kinase activity']",['Coenzyme A biosynthesis']
10115,Q8K4P0|WDR33_MOUSE,145267,pre-mRNA 3' end processing protein WDR33 OS=Mus musculus GN=Wdr33 PE=1 SV=1,5984000,8370000,11320000,0,3720000,3710000,6980000,102250000,7050000,4060000,6300000,['mRNA polyadenylation'],[],"['Cleavage of Growing Transcript in the Termination Region', 'mRNA Splicing - Major Pathway', ""mRNA 3'-end processing"", 'Processing of Intronless Pre-mRNAs']"
12836,Q80US4|ARP5_MOUSE,67845,Actin-related protein 5 OS=Mus musculus GN=Actr5 PE=1 SV=3,4197000,2004000,3022000,2896000,3955000,2525000,7936000,28930000,327000,3109000,4762000,"['DNA recombination', 'double-strand break repair', 'UV-damage excision repair']",[],[]
14999,Q5U3K5|RABL6_MOUSE,79831,Rab-like protein 6 OS=Mus musculus GN=Rabl6 PE=1 SV=2,1480000,2298000,2280000,165000,1080000,175000,2210000,1790000,718000,3280000,209000,[],['GTP binding'],[]
13827,Q80ZJ1|RAP2A_MOUSE,20642,Ras-related protein Rap-2a OS=Mus musculus GN=Rap2a PE=1 SV=2,5140000,5240000,6570000,2620000,5780000,15230000,11300000,54710000,8000000,10000000,10100000,"['actin cytoskeleton reorganization', 'cellular protein localization', 'cellular response to drug', 'establishment of protein localization', 'microvillus assembly', 'negative regulation of cell migration', 'positive regulation of protein autophosphorylation', 'positive regulation of protein phosphorylation', 'protein localization to plasma membrane', 'Rap protein signal transduction', 'regulation of dendrite morphogenesis', 'regulation of JNK cascade']","['GDP binding', 'GTP binding', 'GTPase activity', 'magnesium ion binding']",[]
10227,Q9QX11|CYH1_MOUSE,46274,Cytohesin-1 OS=Mus musculus GN=Cyth1 PE=1 SV=2,4930000,18140000,17210000,14460000,20621000,11600000,11100000,108100000,8590000,9682000,13664000,"['establishment of epithelial cell polarity', 'regulation of ARF protein signal transduction', 'regulation of synaptic vesicle exocytosis']","['ARF guanyl-nucleotide exchange factor activity', 'lipid binding']",['Intra-Golgi traffic']
9446,Q99PU8|DHX30_MOUSE,136668,Putative ATP-dependent RNA helicase DHX30 OS=Mus musculus GN=Dhx30 PE=1 SV=1,1746000,1346000,10030000,2340000,398000,730000,2015000,19100000,2710000,2194000,1030000,"['central nervous system development', 'mitochondrial large ribosomal subunit assembly']","['ATP binding', ""ATP-dependent 3'-5' RNA helicase activity"", 'ATP-dependent DNA helicase activity', 'ATP-dependent RNA helicase activity', 'chromatin binding', 'double-stranded RNA binding', 'G-quadruplex RNA binding', 'RNA binding']",[]
10734,Q8BN21|VRK2_MOUSE,58119,Serine/threonine-protein kinase VRK2 OS=Mus musculus GN=Vrk2 PE=1 SV=2,8430000,17182000,17100000,10370000,6580000,13720000,10700000,124210000,12750000,16470000,11800000,"['cellular response to oxidative stress', 'peptidyl-serine phosphorylation', 'peptidyl-threonine phosphorylation', 'protein autophosphorylation', 'protein phosphorylation', 'regulation of interleukin-1-mediated signaling pathway', 'regulation of MAPK cascade']","['ATP binding', 'protein domain specific binding', 'protein kinase binding', 'protein serine/threonine kinase activity']",['Initiation of Nuclear Envelope Reformation']
13647,Q3UCV8|OTUL_MOUSE,40320,Ubiquitin thioesterase otulin OS=Mus musculus GN=Otulin PE=1 SV=1,9270000,8290000,9161000,0,10361000,9011000,9500000,84600000,8430000,8680000,7100000,"['innate immune response', 'negative regulation of inflammatory response', 'negative regulation of NF-kappaB transcription factor activity', 'nucleotide-binding oligomerization domain containing 2 signaling pathway', 'protein linear deubiquitination', 'regulation of canonical Wnt signaling pathway', 'regulation of tumor necrosis factor-mediated signaling pathway', 'sprouting angiogenesis', 'Wnt signaling pathway']","['cysteine-type peptidase activity', 'thiol-dependent ubiquitin-specific protease activity']","['Regulation of TNFR1 signaling', 'Synthesis of active ubiquitin: roles of E1 and E2 enzymes']"
11380,Q9EQ80|NIF3L_MOUSE,41746,NIF3-like protein 1 OS=Mus musculus GN=Nif3l1 PE=1 SV=4,12402000,21640000,8070000,9430000,10250000,3450000,3350000,141600000,6520000,10010000,12610000,"['negative regulation of nucleic acid-templated transcription', 'neuron differentiation', 'positive regulation of transcription, DNA-templated']","['identical protein binding', 'transcription factor binding']",[]
8545,Q3UM29|COG7_MOUSE,86073,Conserved oligomeric Golgi complex subunit 7 OS=Mus musculus GN=Cog7 PE=1 SV=1,0,19830000,6375000,14359000,14555000,23594000,389000,8810000,8360000,6810000,2980000,"['Golgi organization', 'intracellular protein transport', 'protein glycosylation', 'protein localization to Golgi apparatus', 'protein localization to organelle', 'protein stabilization', 'retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum']",[],[]
14631,Q9CRD0|OCAD1_MOUSE,27610,OCIA domain-containing protein 1 OS=Mus musculus GN=Ociad1 PE=1 SV=1,20064000,35824000,34441000,30925000,49343000,50979000,16260000,122200000,14994000,20107000,22105000,['regulation of stem cell differentiation'],[],[]
12889,Q9QZ73|DCNL1_MOUSE,30097,DCN1-like protein 1 OS=Mus musculus GN=Dcun1d1 PE=1 SV=1,7350000,0,11400000,10100000,9350000,9700000,15000000,173300000,15000000,9870000,14430000,"['positive regulation of protein neddylation', 'positive regulation of ubiquitin-protein transferase activity', 'protein neddylation']","['cullin family protein binding', 'ubiquitin conjugating enzyme binding', 'ubiquitin-like protein binding']",[]
